date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-06 00:00:00-04:00,6.380000114440918,6.425000190734863,6.269999980926514,6.320000171661377,2914600,0.0,0.0
2025-08-07 00:00:00-04:00,6.340000152587891,6.480000019073486,6.15500020980835,6.269999980926514,4402200,0.0,0.0
2025-08-08 00:00:00-04:00,6.369999885559082,6.559999942779541,6.269999980926514,6.400000095367432,6790200,0.0,0.0
2025-08-11 00:00:00-04:00,6.355000019073486,6.539999961853027,6.269999980926514,6.420000076293945,4692800,0.0,0.0
2025-08-12 00:00:00-04:00,6.429999828338623,6.699999809265137,6.349999904632568,6.650000095367432,5579700,0.0,0.0
2025-08-13 00:00:00-04:00,6.800000190734863,6.880000114440918,6.5,6.739999771118164,5946300,0.0,0.0
2025-08-14 00:00:00-04:00,6.599999904632568,6.980000019073486,6.5,6.820000171661377,6072400,0.0,0.0
2025-08-15 00:00:00-04:00,6.840000152587891,6.855000019073486,6.519999980926514,6.78000020980835,5268000,0.0,0.0
2025-08-18 00:00:00-04:00,6.800000190734863,7.03000020980835,6.639999866485596,6.840000152587891,5669600,0.0,0.0
2025-08-19 00:00:00-04:00,6.769999980926514,6.800000190734863,6.374000072479248,6.380000114440918,5864600,0.0,0.0
2025-08-20 00:00:00-04:00,6.340000152587891,6.440000057220459,6.099999904632568,6.429999828338623,4658400,0.0,0.0
2025-08-21 00:00:00-04:00,6.349999904632568,6.480000019073486,6.3420000076293945,6.480000019073486,3640600,0.0,0.0
2025-08-22 00:00:00-04:00,6.489999771118164,6.840000152587891,6.369999885559082,6.800000190734863,5216300,0.0,0.0
2025-08-25 00:00:00-04:00,6.78000020980835,7.210000038146973,6.730000019073486,7.059999942779541,9365300,0.0,0.0
2025-08-26 00:00:00-04:00,7.03000020980835,7.239999771118164,6.952000141143799,6.980000019073486,5638000,0.0,0.0
2025-08-27 00:00:00-04:00,6.980000019073486,7.135000228881836,6.849999904632568,7.079999923706055,5354600,0.0,0.0
2025-08-28 00:00:00-04:00,7.119999885559082,7.380000114440918,6.960000038146973,7.210000038146973,7811800,0.0,0.0
2025-08-29 00:00:00-04:00,7.139999866485596,7.1620001792907715,6.793000221252441,7.090000152587891,6413900,0.0,0.0
2025-09-02 00:00:00-04:00,6.760000228881836,6.789999961853027,6.409999847412109,6.650000095367432,9985500,0.0,0.0
2025-09-03 00:00:00-04:00,6.760000228881836,6.760000228881836,6.429999828338623,6.440000057220459,7154800,0.0,0.0
2025-09-04 00:00:00-04:00,6.550000190734863,6.550000190734863,6.289999961853027,6.460000038146973,7159800,0.0,0.0
2025-09-05 00:00:00-04:00,6.610000133514404,6.650000095367432,6.255000114440918,6.53000020980835,8951300,0.0,0.0
2025-09-08 00:00:00-04:00,7.704999923706055,9.708000183105469,7.289999961853027,9.65999984741211,64238900,0.0,0.0
2025-09-09 00:00:00-04:00,8.640000343322754,9.555000305175781,8.510000228881836,9.020000457763672,43488100,0.0,0.0
2025-09-10 00:00:00-04:00,9.199999809265137,9.350000381469727,8.595000267028809,8.970000267028809,32549800,0.0,0.0
2025-09-11 00:00:00-04:00,9.1899995803833,10.079999923706055,9.130000114440918,9.670000076293945,26479200,0.0,0.0
2025-09-12 00:00:00-04:00,9.619999885559082,9.789999961853027,9.390000343322754,9.779999732971191,14954200,0.0,0.0
2025-09-15 00:00:00-04:00,9.970000267028809,10.109999656677246,9.484999656677246,9.859999656677246,11072100,0.0,0.0
2025-09-16 00:00:00-04:00,9.859999656677246,9.97599983215332,9.65999984741211,9.75,7932100,0.0,0.0
2025-09-17 00:00:00-04:00,9.75,10.399999618530273,9.680000305175781,10.229999542236328,12872300,0.0,0.0
2025-09-18 00:00:00-04:00,10.479999542236328,10.710000038146973,10.220000267028809,10.609999656677246,10558200,0.0,0.0
2025-09-19 00:00:00-04:00,10.65999984741211,11.40999984741211,10.614999771118164,11.109999656677246,21936200,0.0,0.0
2025-09-22 00:00:00-04:00,10.859999656677246,11.149999618530273,10.720000267028809,11.109999656677246,10118800,0.0,0.0
2025-09-23 00:00:00-04:00,11.239999771118164,12.130000114440918,11.069999694824219,12.050000190734863,14719000,0.0,0.0
2025-09-24 00:00:00-04:00,12.140000343322754,12.229999542236328,11.670000076293945,11.930000305175781,11956700,0.0,0.0
2025-09-25 00:00:00-04:00,11.5,12.279999732971191,11.420000076293945,11.960000038146973,12749200,0.0,0.0
2025-09-26 00:00:00-04:00,11.859999656677246,12.329999923706055,11.760000228881836,12.199999809265137,10358800,0.0,0.0
2025-09-29 00:00:00-04:00,12.390000343322754,13.0,12.359999656677246,12.789999961853027,17484300,0.0,0.0
2025-09-30 00:00:00-04:00,12.699999809265137,13.0600004196167,12.119999885559082,12.979999542236328,17939400,0.0,0.0
2025-10-01 00:00:00-04:00,12.84000015258789,14.020000457763672,12.600000381469727,13.770000457763672,17927000,0.0,0.0
2025-10-02 00:00:00-04:00,14.359999656677246,15.107000350952148,14.079999923706055,14.850000381469727,21246700,0.0,0.0
2025-10-03 00:00:00-04:00,14.949999809265137,15.5,14.760000228881836,15.3100004196167,18155300,0.0,0.0
2025-10-06 00:00:00-04:00,15.800000190734863,15.890000343322754,15.1899995803833,15.239999771118164,17077900,0.0,0.0
2025-10-07 00:00:00-04:00,15.0,16.010000228881836,14.779999732971191,15.680000305175781,16764400,0.0,0.0
2025-10-08 00:00:00-04:00,16.549999237060547,16.780000686645508,15.260000228881836,15.600000381469727,15536400,0.0,0.0
2025-10-09 00:00:00-04:00,15.59000015258789,15.800000190734863,15.079999923706055,15.65999984741211,10681100,0.0,0.0
2025-10-10 00:00:00-04:00,15.859999656677246,16.049999237060547,14.555000305175781,14.699999809265137,19306400,0.0,0.0
2025-10-13 00:00:00-04:00,15.210000038146973,15.949999809265137,15.15999984741211,15.25,11236000,0.0,0.0
2025-10-14 00:00:00-04:00,15.0,15.25,14.545000076293945,14.779999732971191,13581000,0.0,0.0
2025-10-15 00:00:00-04:00,15.449999809265137,15.664999961853027,14.850000381469727,15.09000015258789,11494700,0.0,0.0
2025-10-16 00:00:00-04:00,15.470000267028809,15.559000015258789,13.119999885559082,13.229999542236328,18607300,0.0,0.0
2025-10-17 00:00:00-04:00,13.0,13.579999923706055,12.571999549865723,13.109999656677246,13601500,0.0,0.0
2025-10-20 00:00:00-04:00,14.020000457763672,14.40999984741211,13.5,13.5600004196167,9701400,0.0,0.0
2025-10-21 00:00:00-04:00,13.180000305175781,13.336000442504883,12.8100004196167,12.90999984741211,7543200,0.0,0.0
2025-10-22 00:00:00-04:00,12.75,13.050000190734863,11.970000267028809,12.5,12319600,0.0,0.0
2025-10-23 00:00:00-04:00,12.630000114440918,13.305000305175781,12.59000015258789,12.949999809265137,7062300,0.0,0.0
2025-10-24 00:00:00-04:00,13.300000190734863,13.71500015258789,13.140000343322754,13.609999656677246,7294100,0.0,0.0
2025-10-27 00:00:00-04:00,13.949999809265137,13.960000038146973,13.270000457763672,13.3100004196167,6607300,0.0,0.0
2025-10-28 00:00:00-04:00,13.399999618530273,13.470000267028809,12.779999732971191,12.84000015258789,6461800,0.0,0.0
2025-10-29 00:00:00-04:00,12.960000038146973,13.335000038146973,12.765000343322754,12.899999618530273,6692000,0.0,0.0
2025-10-30 00:00:00-04:00,12.739999771118164,13.199999809265137,12.531000137329102,12.859999656677246,6048100,0.0,0.0
2025-10-31 00:00:00-04:00,12.890000343322754,13.729999542236328,12.890000343322754,13.449999809265137,8672500,0.0,0.0
2025-11-03 00:00:00-05:00,13.329999923706055,13.380000114440918,12.729999542236328,13.1899995803833,6522100,0.0,0.0
2025-11-04 00:00:00-05:00,12.729999542236328,13.520000457763672,12.460000038146973,12.699999809265137,9895200,0.0,0.0
2025-11-05 00:00:00-05:00,12.84000015258789,13.345000267028809,12.529999732971191,13.25,6718000,0.0,0.0
2025-11-06 00:00:00-05:00,13.010000228881836,13.020000457763672,12.069999694824219,12.460000038146973,9772900,0.0,0.0
2025-11-07 00:00:00-05:00,12.109999656677246,12.824999809265137,11.930000305175781,12.8100004196167,6879000,0.0,0.0
2025-11-10 00:00:00-05:00,13.229999542236328,13.800000190734863,12.92199993133545,13.390000343322754,10943900,0.0,0.0
2025-11-11 00:00:00-05:00,13.199999809265137,13.369999885559082,12.279999732971191,12.470000267028809,8585200,0.0,0.0
2025-11-12 00:00:00-05:00,12.630000114440918,12.899999618530273,12.329999923706055,12.4399995803833,5990800,0.0,0.0
2025-11-13 00:00:00-05:00,12.270000457763672,12.40999984741211,11.045000076293945,11.40999984741211,10883000,0.0,0.0
2025-11-14 00:00:00-05:00,11.0,11.850000381469727,10.732000350952148,11.399999618530273,9106400,0.0,0.0
2025-11-17 00:00:00-05:00,11.180000305175781,11.609999656677246,10.880000114440918,11.210000038146973,7325500,0.0,0.0
2025-11-18 00:00:00-05:00,11.039999961853027,11.885000228881836,10.96500015258789,11.449999809265137,8449400,0.0,0.0
2025-11-19 00:00:00-05:00,11.460000038146973,12.479999542236328,11.399999618530273,11.789999961853027,7431500,0.0,0.0
2025-11-20 00:00:00-05:00,12.199999809265137,12.5,11.090999603271484,11.229999542236328,10283100,0.0,0.0
2025-11-21 00:00:00-05:00,11.239999771118164,11.5,10.520000457763672,11.15999984741211,11250900,0.0,0.0
2025-11-24 00:00:00-05:00,11.350000381469727,11.654999732971191,11.260000228881836,11.539999961853027,6034400,0.0,0.0
2025-11-25 00:00:00-05:00,11.510000228881836,11.869000434875488,11.260000228881836,11.729999542236328,4527100,0.0,0.0
2025-11-26 00:00:00-05:00,11.770000457763672,12.020000457763672,11.630000114440918,11.720000267028809,4688200,0.0,0.0
2025-11-28 00:00:00-05:00,11.90999984741211,12.010000228881836,11.715999603271484,11.899999618530273,2046800,0.0,0.0
2025-12-01 00:00:00-05:00,11.600000381469727,11.819999694824219,11.399999618530273,11.699999809265137,4982200,0.0,0.0
2025-12-02 00:00:00-05:00,11.880000114440918,12.260000228881836,11.664999961853027,11.770000457763672,5645500,0.0,0.0
2025-12-03 00:00:00-05:00,11.829999923706055,12.1899995803833,11.739999771118164,12.010000228881836,5612700,0.0,0.0
2025-12-04 00:00:00-05:00,11.949999809265137,13.199999809265137,11.930000305175781,12.9399995803833,9919200,0.0,0.0
2025-12-05 00:00:00-05:00,12.760000228881836,12.875,12.510000228881836,12.770000457763672,5322800,0.0,0.0
2025-12-08 00:00:00-05:00,13.180000305175781,13.229999542236328,12.619999885559082,12.949999809265137,7012300,0.0,0.0
2025-12-09 00:00:00-05:00,12.619999885559082,13.0,12.559000015258789,12.84000015258789,5872500,0.0,0.0
2025-12-10 00:00:00-05:00,12.800000190734863,13.239999771118164,12.579999923706055,12.9399995803833,17700100,0.0,0.0
2025-12-11 00:00:00-05:00,15.789999961853027,17.975000381469727,15.010000228881836,17.469999313354492,58974700,0.0,0.0
2025-12-12 00:00:00-05:00,18.440000534057617,19.100000381469727,17.3700008392334,18.239999771118164,31327300,0.0,0.0
2025-12-15 00:00:00-05:00,18.809999465942383,19.690000534057617,17.639999389648438,18.049999237060547,18497300,0.0,0.0
2025-12-16 00:00:00-05:00,17.649999618530273,18.280000686645508,16.93000030517578,17.8799991607666,14143700,0.0,0.0
2025-12-17 00:00:00-05:00,18.18000030517578,18.549999237060547,16.43000030517578,16.469999313354492,13760100,0.0,0.0
2025-12-18 00:00:00-05:00,17.040000915527344,17.950000762939453,17.040000915527344,17.489999771118164,9282900,0.0,0.0
2025-12-19 00:00:00-05:00,17.989999771118164,19.829999923706055,17.989999771118164,19.18000030517578,23140600,0.0,0.0
2025-12-22 00:00:00-05:00,19.780000686645508,20.760000228881836,19.610000610351562,20.600000381469727,16691800,0.0,0.0
2025-12-23 00:00:00-05:00,19.799999237060547,20.989999771118164,19.600000381469727,20.729999542236328,13811900,0.0,0.0
2025-12-24 00:00:00-05:00,20.729999542236328,20.93000030517578,20.110000610351562,20.31999969482422,3825200,0.0,0.0
2025-12-26 00:00:00-05:00,20.299999237060547,20.334999084472656,19.040000915527344,19.360000610351562,7814400,0.0,0.0
2025-12-29 00:00:00-05:00,18.864999771118164,20.145000457763672,18.760000228881836,19.8700008392334,9867900,0.0,0.0
2025-12-30 00:00:00-05:00,20.030000686645508,20.235000610351562,19.440000534057617,19.739999771118164,7515100,0.0,0.0
2025-12-31 00:00:00-05:00,19.7450008392334,20.299999237060547,19.631000518798828,19.719999313354492,7908100,0.0,0.0
2026-01-02 00:00:00-05:00,19.854999542236328,20.809999465942383,18.972000122070312,20.40999984741211,10628900,0.0,0.0
2026-01-05 00:00:00-05:00,20.700000762939453,21.434999465942383,19.489999771118164,21.389999389648438,13813100,0.0,0.0
2026-01-06 00:00:00-05:00,21.5,22.075000762939453,20.969999313354492,21.84000015258789,10968500,0.0,0.0
2026-01-07 00:00:00-05:00,21.719999313354492,22.860000610351562,21.40999984741211,22.610000610351562,11350900,0.0,0.0
2026-01-08 00:00:00-05:00,22.850000381469727,23.600000381469727,22.09000015258789,22.440000534057617,12651200,0.0,0.0
2026-01-09 00:00:00-05:00,22.600000381469727,23.777000427246094,21.812999725341797,22.709999084472656,13919100,0.0,0.0
2026-01-12 00:00:00-05:00,23.299999237060547,25.559999465942383,23.15999984741211,25.440000534057617,18300400,0.0,0.0
2026-01-13 00:00:00-05:00,26.260000228881836,26.59000015258789,25.1200008392334,25.31999969482422,16603600,0.0,0.0
2026-01-14 00:00:00-05:00,25.5,26.770000457763672,25.0,26.729999542236328,14427100,0.0,0.0
2026-01-15 00:00:00-05:00,26.809999465942383,29.3799991607666,26.260000228881836,28.280000686645508,21896600,0.0,0.0
2026-01-16 00:00:00-05:00,28.450000762939453,30.898000717163086,28.360000610351562,28.780000686645508,20012600,0.0,0.0
2026-01-20 00:00:00-05:00,27.59000015258789,29.719999313354492,27.434999465942383,28.0,16343900,0.0,0.0
2026-01-21 00:00:00-05:00,28.5,28.670000076293945,25.1299991607666,26.3799991607666,19381700,0.0,0.0
2026-01-22 00:00:00-05:00,26.75,26.91699981689453,25.139999389648438,26.059999465942383,14597000,0.0,0.0
2026-01-23 00:00:00-05:00,26.010000228881836,27.729999542236328,25.18000030517578,26.940000534057617,14841100,0.0,0.0
2026-01-26 00:00:00-05:00,26.600000381469727,26.700000762939453,25.219999313354492,25.8700008392334,12606000,0.0,0.0
2026-01-27 00:00:00-05:00,26.079999923706055,28.700000762939453,26.05900001525879,28.06999969482422,14616100,0.0,0.0
2026-01-28 00:00:00-05:00,28.049999237060547,28.399999618530273,26.809999465942383,27.8799991607666,12768900,0.0,0.0
2026-01-29 00:00:00-05:00,27.700000762939453,27.700000762939453,25.549999237060547,26.350000381469727,10728200,0.0,0.0
2026-01-30 00:00:00-05:00,25.71500015258789,27.25,24.44499969482422,24.969999313354492,15490900,0.0,0.0
2026-02-02 00:00:00-05:00,24.889999389648438,25.77199935913086,22.46500015258789,22.850000381469727,14969300,0.0,0.0
2026-02-03 00:00:00-05:00,23.979999542236328,23.98699951171875,22.90999984741211,23.950000762939453,9615400,0.0,0.0
2026-02-04 00:00:00-05:00,24.0,24.0,20.59000015258789,21.770000457763672,12233300,0.0,0.0
2026-02-05 00:00:00-05:00,21.0,21.54199981689453,20.149999618530273,20.43000030517578,11440000,0.0,0.0
2026-02-06 00:00:00-05:00,21.040000915527344,22.280000686645508,20.809999465942383,22.260000228881836,9450800,0.0,0.0
2026-02-09 00:00:00-05:00,21.959999084472656,24.094999313354492,21.649999618530273,24.020000457763672,10632100,0.0,0.0
2026-02-10 00:00:00-05:00,23.8700008392334,23.979999542236328,22.709999084472656,22.790000915527344,7622300,0.0,0.0
2026-02-11 00:00:00-05:00,23.524999618530273,23.524999618530273,20.90999984741211,21.649999618530273,8037400,0.0,0.0
2026-02-12 00:00:00-05:00,21.56999969482422,21.90999984741211,19.979999542236328,21.299999237060547,13350500,0.0,0.0
